municode,iid,choice1,blue1,win1,group,grpmem,cogrpmem,idgroup,choice2,blue2,win2,renegade,renegadewin,head,urbr_2,female,yage,ysch,married,tcons,lcons,survhhsz,familyoutdeg,friendsoutdeg,insample
11,1107,1,0,3000,1,8,7,1104,5,1,11000,0,0,0,1,1,38,4,1,305287.25,12.629008,6,0,9,1
11,1112,1,0,3000,1,8,7,1104,4,1,9000,0,0,0,1,1,38,4,1,436001.25,12.9854,5,1,2,1
11,1117,3,0,2400,1,9,8,1105,3,1,7200,0,0,1,1,0,53,0,0,524605.63,13.170403,11,0,2,1
11,1119,3,1,7200,1,9,8,1105,3,0,2400,0,0,0,1,1,46,0,1,259204.05,12.465371,12,0,4,1
11,1116,3,1,7200,1,9,8,1105,5,0,1000,0,0,0,0,1,29,6,1,238368.94,12.381575,5,1,0,1
11,1120,3,0,2400,1,9,8,1105,4,1,9000,0,0,0,1,1,29,4,1,415702.78,12.937726,7,1,3,1
11,1118,5,1,11000,1,9,8,1105,4,0,1800,0,0,0,1,1,41,2,1,234403.72,12.3648,5,0,4,1
11,1115,4,0,1800,1,9,8,1105,5,1,11000,0,0,0,1,1,34,5,1,148424.05,11.907828,6,0,3,1
11,1121,3,0,2400,1,9,8,1105,3,0,2400,0,0,0,1,1,35,4,1,482474.91,13.086684,6,0,6,1
11,1123,4,1,9000,1,9,8,1105,4,1,9000,0,0,1,0,0,66,6,1,107126.53,11.581766,4,0,1,1
11,1114,6,1,12000,1,9,8,1105,6,1,12000,0,0,1,0,1,66,0,0,213375.64,12.270809,6,0,4,1
11,1147,2,1,5700,1,4,3,1106,1,0,3000,0,0,0,1,1,51,0,1,411862.66,12.928445,7,0,2,1
11,1141,4,0,1800,1,4,3,1106,5,1,11000,0,0,,0,,,,,501498.69,13.125357,,0,1,
11,1144,4,0,1800,1,4,3,1106,2,0,2700,0,0,0,0,1,48,3,1,451709.94,13.020796,7,0,0,1
11,1145,5,1,11000,1,4,3,1106,3,1,7200,0,0,0,1,1,35,0,1,605231.81,13.313367,6,0,0,1
11,1101,3,0,2400,1,5,4,1107,3,1,7200,0,0,0,1,1,57,0,1,173389.64,12.063296,5,1,1,1
11,1102,4,0,1800,1,5,4,1107,4,0,1800,0,0,1,1,0,54,0,1,255732.8,12.451888,7,1,1,1
11,1108,4,0,1800,1,5,4,1107,5,1,11000,1,1,0,1,1,28,5,1,606447.31,13.315373,6,0,0,1
11,1106,1,0,3000,1,5,4,1107,3,0,2400,0,0,0,1,1,37,5,1,262920.5,12.479607,3,0,3,1
11,1103,1,0,3000,1,5,4,1107,2,0,2700,0,0,0,1,1,21,11,0,365182.28,12.808152,6,0,1,1
11,1131,2,0,2700,1,4,3,1108,2,1,5700,0,0,0,0,1,30,5,1,453809.91,13.025434,6,0,1,1
11,1132,4,1,9000,1,4,3,1108,4,0,1800,0,0,0,1,1,41,5,1,761275.13,13.54275,8,1,1,1
11,1129,2,1,5700,1,4,3,1108,2,0,2700,0,0,0,1,1,52,1,1,277553.97,12.533771,8,0,3,1
11,1127,4,1,9000,1,4,3,1108,4,0,1800,0,0,0,1,1,48,2,1,624867.88,13.345296,10,1,4,1
11,1142,4,1,9000,1,5,4,1109,4,0,1800,0,0,0,1,1,50,4,1,871135.38,13.677552,11,0,2,1
11,1139,2,1,5700,1,5,4,1109,2,1,5700,0,0,0,0,1,56,3,1,282980.38,12.553133,12,0,0,1
11,1140,4,1,9000,1,5,4,1109,4,0,1800,0,0,0,1,1,29,2,1,447267.75,13.010913,9,0,1,1
11,1138,2,1,5700,1,5,4,1109,2,1,5700,0,0,0,1,1,44,0,1,564510.81,13.243715,11,0,4,1
11,1137,3,0,2400,1,5,4,1109,6,1,12000,0,0,0,1,1,30,5,1,219203.05,12.297753,5,1,4,1
12,1210,4,1,9000,1,7,6,1201,2,1,5700,0,0,1,0,1,74,2,0,617894.75,13.334073,8,0,3,1
12,1211,6,0,0,1,7,6,1201,1,0,3000,0,0,1,0,1,33,0,1,469662.81,13.059771,3,0,0,1
12,1208,3,0,2400,1,7,6,1201,4,0,1800,0,0,1,0,1,60,3,0,566871.69,13.247889,9,0,0,1
12,1209,6,1,12000,1,7,6,1201,5,0,1000,0,0,,,,,,,,,,0,0,
12,1207,3,0,2400,1,7,6,1201,2,0,2700,1,0,0,0,1,33,5,1,285082,12.560533,5,0,0,1
12,1213,5,,,1,7,6,1201,6,1,12000,0,0,1,0,1,61,0,0,613120.88,13.326318,10,1,1,
12,1212,1,0,3000,1,7,6,1201,4,1,9000,0,0,0,0,1,46,7,1,388411.03,12.86982,8,0,4,1
12,1218,1,0,3000,1,3,2,1205,5,0,1000,0,0,0,0,1,44,8,1,516091.16,13.154038,8,0,1,1
12,1219,3,0,2400,1,3,2,1205,3,1,7200,0,0,0,0,1,49,4,1,464671.56,13.049087,10,1,4,1
12,1217,4,0,1800,1,3,2,1205,5,1,11000,0,0,0,0,1,40,2,1,446021.47,13.008122,7,0,3,1
12,1220,4,0,1800,1,2,1,1206,4,0,1800,1,0,0,0,1,51,0,1,414231.09,12.934179,6,0,3,1
12,1221,2,0,2700,1,2,1,1206,4,1,9000,0,0,0,0,1,49,2,1,335512.16,12.723413,7,1,4,1
12,1223,4,1,9000,1,2,1,1207,4,0,1800,0,0,1,0,0,76,3,1,570566.06,13.254384,4,0,1,1
12,1222,4,1,9000,1,2,1,1207,6,0,0,0,0,1,0,1,50,2,0,267100,12.495378,3,0,2,1
12,1226,2,1,5700,1,3,2,1208,3,0,2400,0,0,,0,,,,,207234.13,12.241605,4,0,0,
12,1224,2,0,2700,1,3,2,1208,4,1,9000,1,1,0,0,1,44,6,1,326746,12.696939,4,0,2,1
12,1225,4,1,9000,1,3,2,1208,4,0,1800,0,0,0,0,1,,,0,385722.5,12.862873,9,0,3,
12,1228,4,0,1800,1,3,2,1209,5,0,1000,0,0,1,0,1,61,1,0,316547.34,12.665228,6,0,2,1
12,1227,2,0,2700,1,3,2,1209,3,0,2400,0,0,0,0,1,33,5,1,385864.06,12.86324,6,0,1,1
12,1229,4,0,1800,1,3,2,1209,1,0,3000,0,0,0,0,1,35,0,1,265863.13,12.490737,6,0,1,1
12,1231,6,0,0,1,2,1,1210,4,0,1800,0,0,,,,,,,,,,0,1,
12,1230,6,0,0,1,2,1,1210,4,0,1800,0,0,1,0,0,84,0,1,317879.53,12.669428,4,1,0,1
13,1316,2,1,5700,1,3,2,1301,3,0,2400,0,0,0,0,1,45,6,1,268262,12.49972,4,0,4,1
13,1314,5,0,1000,1,3,2,1301,5,1,11000,0,0,0,0,1,46,3,1,591059.56,13.289672,15,0,2,1
13,1307,3,1,7200,1,2,1,1302,5,0,1000,0,0,0,0,1,47,6,1,246729.58,12.416048,6,0,0,1
13,1308,6,1,12000,1,2,1,1302,3,0,2400,0,0,0,0,1,53,2,1,615828.13,13.330723,7,0,1,1
13,1301,2,1,5700,1,3,2,1303,3,0,2400,0,0,0,0,1,28,4,1,267174.66,12.495658,7,0,4,1
13,1302,2,1,5700,1,3,2,1303,3,1,7200,0,0,0,0,1,51,4,1,345917.97,12.753957,4,0,1,1
13,1303,2,0,2700,1,3,2,1303,3,1,7200,0,0,0,0,1,33,9,1,543953.81,13.206619,4,0,1,1
13,1305,3,1,7200,1,3,2,1305,4,1,9000,0,0,0,0,0,31,9,0,324463.97,12.68993,5,1,1,1
13,1304,4,1,9000,1,3,2,1305,4,0,1800,0,0,0,0,1,40,6,0,390521.5,12.875238,13,0,1,1
13,1306,4,0,1800,1,3,2,1305,5,1,11000,0,0,0,0,1,34,11,1,347496.84,12.758511,7,0,0,1
13,1310,4,1,9000,1,3,2,1306,2,1,5700,0,0,0,0,1,31,7,1,620174.69,13.337756,4,0,3,1
13,1309,2,1,5700,1,3,2,1306,2,1,5700,1,1,0,0,1,36,6,1,897258.5,13.707099,8,0,4,1
13,1311,1,0,3000,1,3,2,1306,3,1,7200,0,0,0,0,1,49,7,1,570403.19,13.254099,5,0,3,1
13,1317,2,1,5700,1,5,4,1307,4,0,1800,0,0,0,0,1,31,6,1,123217.25,11.721704,5,0,5,1
13,1318,4,0,1800,1,5,4,1307,3,0,2400,1,0,0,0,1,32,1,1,320104.75,12.676404,5,1,4,1
13,1327,3,0,2400,1,5,4,1307,3,1,7200,0,0,1,0,1,40,2,0,375831.22,12.836895,6,0,3,1
13,1325,3,1,7200,1,5,4,1307,1,0,3000,0,0,0,0,1,31,4,1,319602.25,12.674832,5,0,7,1
13,1319,5,0,1000,1,5,4,1307,3,1,7200,0,0,0,0,1,34,5,1,101902,11.531767,5,0,3,1
13,1313,4,1,9000,1,2,1,1308,2,1,5700,1,1,0,0,1,36,3,1,416897.5,12.940596,4,0,1,1
13,1312,2,1,5700,1,2,1,1308,3,1,7200,0,0,0,0,1,43,6,0,528353.25,13.177521,6,0,1,1
13,1329,4,1,9000,1,3,2,1309,4,1,9000,0,0,,0,,,,,196404.61,12.187932,7,0,1,
13,1330,1,0,3000,1,3,2,1309,6,1,12000,0,0,0,0,1,42,0,1,197651.36,12.19426,5,0,0,1
13,1331,6,1,12000,1,3,2,1309,6,1,12000,1,1,1,0,1,48,2,0,148587.36,11.908928,4,0,4,1
13,1328,3,0,2400,1,2,1,1310,4,1,9000,0,0,0,0,1,31,3,1,254452.42,12.446869,5,0,3,1
13,1337,1,0,3000,1,2,1,1310,4,1,9000,0,0,0,0,1,41,5,1,463298.81,13.046127,6,0,3,1
13,1326,2,0,2700,1,6,5,1311,4,0,1800,0,0,0,0,1,27,2,1,672635.5,13.418959,4,0,2,1
13,1322,4,0,1800,1,6,5,1311,3,1,7200,0,0,0,0,1,48,10,1,743411.94,13.519006,7,0,3,1
13,1320,1,0,3000,1,6,5,1311,3,0,2400,0,0,0,0,1,34,4,1,287155.5,12.56778,5,0,0,1
13,1324,4,0,1800,1,6,5,1311,2,1,5700,0,0,0,0,1,34,4,1,271708.16,12.512484,5,0,2,1
13,1321,4,0,1800,1,6,5,1311,5,0,1000,0,0,,,,,,,,,,0,0,
13,1323,3,0,2400,1,6,5,1311,4,1,9000,1,1,0,0,1,43,11,1,495058.81,13.112432,4,0,2,1
13,1334,4,1,9000,1,3,2,1312,5,1,11000,0,0,0,0,1,32,11,1,351446.59,12.769813,5,0,5,1
13,1332,2,1,5700,1,3,2,1312,6,1,12000,0,0,0,0,1,34,4,1,1279744.9,14.062171,6,0,2,1
13,1333,4,1,9000,1,3,2,1312,4,1,9000,0,0,1,0,1,24,9,0,292718.63,12.586967,8,0,0,1
13,1336,3,1,7200,1,2,1,1313,3,1,7200,0,0,1,0,1,50,2,1,167843.2,12.030786,11,0,3,1
13,1335,2,1,5700,1,2,1,1313,4,1,9000,0,0,0,0,1,41,0,1,236558.22,12.37395,16,1,2,1
14,1421,3,1,7200,1,6,5,1401,5,0,1000,0,0,0,0,1,44,6,1,302836.25,12.620948,7,0,4,1
14,1424,2,1,5700,1,6,5,1401,4,1,9000,0,0,0,0,1,57,4,1,66933.164,11.11145,7,0,3,1
14,1425,1,0,3000,1,6,5,1401,3,1,7200,0,0,0,0,1,47,2,1,258285.78,12.461822,9,0,6,1
14,1423,6,1,12000,1,6,5,1401,3,0,2400,0,0,1,0,1,70,0,0,436057.5,12.985529,14,0,4,1
14,1422,2,1,5700,1,6,5,1401,4,1,9000,0,0,0,0,1,47,2,1,628422.88,13.350968,9,0,4,1
14,1420,5,1,11000,1,6,5,1401,4,0,1800,0,0,1,0,1,42,4,1,148779.23,11.910219,8,0,4,1
14,1401,1,0,3000,1,5,4,1402,2,0,2700,0,0,0,0,1,40,4,1,396890.59,12.891416,5,0,3,1
14,1405,2,1,5700,1,5,4,1402,2,1,5700,0,0,1,0,1,45,5,1,229390.63,12.343182,6,0,1,1
14,1404,4,1,9000,1,5,4,1402,4,1,9000,0,0,0,0,1,36,3,1,516699.44,13.155216,10,0,3,1
14,1402,3,1,7200,1,5,4,1402,4,0,1800,0,0,0,0,1,39,2,1,384328.88,12.859254,8,0,3,1
14,1403,2,1,5700,1,5,4,1402,4,1,9000,0,0,0,0,1,63,0,1,118382.9,11.68168,3,1,1,1
14,1406,4,1,9000,1,7,6,1403,5,0,1000,0,0,0,0,1,30,4,1,213713.41,12.272391,6,0,6,1
14,1407,6,0,0,1,7,6,1403,6,1,12000,0,0,0,0,1,38,6,1,176655.06,12.081954,4,0,3,1
14,1410,1,0,3000,1,7,6,1403,6,0,0,0,0,0,0,1,37,5,0,515374.5,13.152649,6,1,2,1
14,1409,4,1,9000,1,7,6,1403,5,0,1000,0,0,0,0,1,41,11,1,856509.44,13.660621,7,0,2,1
14,1411,2,0,2700,1,7,6,1403,4,1,9000,0,0,0,0,1,50,7,1,615925.06,13.33088,14,1,2,1
14,1437,2,1,5700,1,7,6,1403,4,1,9000,0,0,0,0,1,36,4,1,386168.56,12.864029,6,0,3,1
14,1408,1,0,3000,1,7,6,1403,4,1,9000,0,0,0,0,1,31,8,1,376621.28,12.838995,4,0,5,1
14,1417,4,1,9000,1,5,4,1404,4,1,9000,0,0,1,0,1,48,3,0,162713.58,11.999746,7,0,4,1
14,1418,3,1,7200,1,5,4,1404,6,0,0,0,0,0,0,1,47,5,1,479700.53,13.080917,14,0,4,1
14,1415,4,0,1800,1,5,4,1404,5,1,11000,0,0,0,0,1,30,9,1,400181.78,12.899674,5,0,4,1
14,1414,2,1,5700,1,5,4,1404,4,1,9000,0,0,0,0,1,51,4,1,978427.25,13.793702,8,0,3,1
14,1416,5,0,1000,1,5,4,1404,5,1,11000,0,0,0,0,1,38,5,1,238431.42,12.381837,6,2,4,1
14,1429,2,,,1,6,5,1405,3,1,7200,0,0,1,0,1,,,1,470603.19,13.06177,8,0,3,
14,1428,4,0,1800,1,6,5,1405,4,0,1800,0,0,0,0,1,43,11,1,446651.63,13.009534,6,2,3,1
14,1426,6,0,0,1,6,5,1405,3,0,2400,0,0,0,1,1,37,4,0,510443.81,13.143036,10,0,2,1
14,1431,4,1,9000,1,6,5,1405,4,0,1800,1,0,0,0,1,49,3,1,151790.17,11.930254,16,0,3,1
14,1430,4,0,1800,1,6,5,1405,4,1,9000,0,0,0,0,1,29,2,1,383692.78,12.857597,5,2,2,1
14,1427,2,0,2700,1,6,5,1405,3,1,7200,0,0,1,0,1,55,0,0,1275636.3,14.058955,15,0,4,1
14,1413,6,1,12000,1,2,1,1406,6,1,12000,0,0,1,1,1,51,0,1,520003,13.16159,21,1,2,1
14,1412,6,1,12000,1,2,1,1406,6,1,12000,1,1,0,0,1,20,10,0,833675.5,13.633599,12,0,2,1
14,1435,1,0,3000,1,3,2,1407,6,1,12000,1,1,0,0,1,50,0,1,228231.41,12.338116,8,0,4,1
14,1438,4,1,9000,1,3,2,1407,2,0,2700,0,0,1,0,1,39,1,0,94482.75,11.456173,2,0,1,1
14,1436,5,1,11000,1,3,2,1407,3,0,2400,0,0,1,0,1,59,4,0,486261.31,13.094501,7,1,3,1
14,1434,3,1,7200,1,3,2,1408,6,1,12000,0,0,1,0,1,38,4,1,234215.41,12.363997,5,0,2,1
14,1433,4,0,1800,1,3,2,1408,4,1,9000,0,0,1,0,1,64,1,0,684367.88,13.436251,12,0,2,1
14,1432,5,1,11000,1,3,2,1408,5,0,1000,0,0,0,0,1,62,5,1,763277.56,13.545377,14,0,3,1
15,1512,1,0,3000,1,5,4,1501,4,1,9000,0,0,1,0,0,49,5,1,440495.72,12.995656,7,0,2,1
15,1514,5,1,11000,1,5,4,1501,6,1,12000,0,0,1,0,1,33,5,1,535695.75,13.191321,6,1,2,1
15,1536,4,,,1,5,4,1501,3,1,7200,0,0,0,0,1,60,0,1,556165.31,13.228821,5,1,2,
15,1515,6,1,12000,1,5,4,1501,4,0,1800,0,0,0,0,1,36,0,1,326812.75,12.697143,6,0,4,1
15,1513,1,0,3000,1,5,4,1501,5,1,11000,0,0,0,0,1,38,3,1,440495.72,12.995656,7,0,4,1
15,1528,6,1,12000,1,4,3,1502,4,1,9000,0,0,0,0,1,33,5,1,192084.69,12.165691,8,1,3,1
15,1510,3,0,2400,1,4,3,1502,4,1,9000,0,0,0,0,1,45,5,1,764467.38,13.546935,4,0,2,1
15,1530,2,0,2700,1,4,3,1502,3,0,2400,0,0,0,0,1,38,5,1,390050,12.87403,4,1,3,1
15,1529,2,1,5700,1,4,3,1502,1,0,3000,0,0,0,0,1,48,2,1,346786.97,12.756466,14,0,3,1
15,1507,5,0,1000,1,4,3,1503,3,1,7200,0,0,0,0,1,38,5,1,209445,12.252216,5,0,3,1
15,1506,6,1,12000,1,4,3,1503,2,0,2700,1,0,0,0,1,33,4,1,275162.09,12.525116,5,1,2,1
15,1505,4,0,1800,1,4,3,1503,4,1,9000,0,0,0,0,0,20,7,0,440281.19,12.995169,8,1,2,1
15,1508,1,0,3000,1,4,3,1503,3,1,7200,0,0,,,,,,,,,,0,2,
15,1516,3,1,7200,1,2,1,1504,5,0,1000,0,0,1,1,0,69,3,1,271397.69,12.51134,5,0,2,1
15,1518,2,1,5700,1,2,1,1504,6,0,0,0,0,0,0,1,54,1,1,554080.31,13.225065,7,0,1,1
15,1517,5,1,11000,1,4,3,1505,4,0,1800,1,0,0,0,1,37,5,1,257014.36,12.456887,7,0,2,1
15,1522,4,1,9000,1,4,3,1505,5,0,1000,0,0,0,0,1,51,5,1,453219.16,13.024131,8,0,3,1
15,1523,2,1,5700,1,4,3,1505,6,1,12000,0,0,0,1,1,36,5,1,496813.88,13.115971,5,1,1,1
15,1524,4,0,1800,1,4,3,1505,6,0,0,0,0,0,0,1,46,3,1,350765.78,12.767874,6,1,2,1
15,1538,6,0,0,1,2,1,1506,5,0,1000,0,0,0,0,1,34,0,1,298950.75,12.608034,8,0,2,1
15,1537,4,0,1800,1,2,1,1506,4,1,9000,0,0,0,1,1,59,0,1,398338.03,12.895057,3,0,2,1
15,1531,6,1,12000,1,3,2,1511,1,0,3000,0,0,0,0,1,49,1,1,362826.97,12.801682,6,0,3,1
15,1533,3,0,2400,1,3,2,1511,6,1,12000,1,1,1,0,0,51,2,1,778702,13.565384,9,0,4,1
15,1532,2,1,5700,1,3,2,1511,1,0,3000,0,0,0,0,1,29,2,1,261052.31,12.472476,5,0,1,1
15,1526,6,1,12000,1,3,2,1513,5,0,1000,0,0,0,1,1,59,0,1,270235.38,12.507049,4,1,3,1
15,1525,1,0,3000,1,3,2,1513,4,0,1800,0,0,0,0,1,63,0,1,355255.44,12.780592,13,0,1,1
15,1527,4,0,1800,1,3,2,1513,4,0,1800,0,0,,,,,,,,,,0,2,
15,1519,2,0,2700,1,3,2,1514,2,0,2700,0,0,1,0,0,43,7,1,314445.22,12.658566,5,0,1,1
15,1521,3,0,2400,1,3,2,1514,5,1,11000,0,0,1,1,1,53,0,0,616173.75,13.331285,6,0,3,1
15,1520,4,1,9000,1,3,2,1514,5,1,11000,1,1,1,1,0,39,4,1,501807.91,13.125973,5,0,2,1
15,1534,4,0,1800,1,2,1,1515,6,0,0,0,0,0,0,1,27,2,1,463572.84,13.046719,4,0,1,1
15,1535,5,1,11000,1,2,1,1515,2,0,2700,0,0,0,0,1,35,5,0,598282.63,13.301819,15,0,3,1
16,1630,6,1,12000,1,3,2,1601,4,0,1800,0,0,0,0,1,42,4,1,292033.91,12.584625,9,0,1,1
16,1602,2,0,2700,1,3,2,1601,5,1,11000,0,0,0,0,1,47,3,1,609779.06,13.320852,6,2,1,1
16,1601,4,1,9000,1,3,2,1601,2,0,2700,0,0,1,0,1,34,5,1,361905.59,12.799139,7,1,5,1
16,1614,2,1,5700,1,4,3,1602,5,1,11000,0,0,0,0,1,48,0,1,520288.66,13.162139,11,0,5,1
16,1607,1,0,3000,1,4,3,1602,3,1,7200,1,1,0,0,1,36,5,1,438421.59,12.990936,6,0,6,1
16,1613,4,0,1800,1,4,3,1602,1,0,3000,0,0,0,0,1,42,0,1,574231.5,13.260788,11,0,2,1
16,1616,3,1,7200,1,4,3,1602,5,1,11000,1,1,0,0,1,35,3,1,281844.44,12.54911,6,1,2,1
16,1621,2,1,5700,1,4,3,1603,3,0,2400,0,0,0,0,1,45,0,1,405526.22,12.912941,8,1,3,1
16,1620,5,1,11000,1,4,3,1603,5,1,11000,0,0,0,1,1,34,4,1,309053.09,12.641269,6,0,4,1
16,1619,2,0,2700,1,4,3,1603,4,0,1800,0,0,0,,1,31,4,1,,,5,0,3,
16,1622,3,0,2400,1,4,3,1603,6,1,12000,1,1,0,0,1,37,0,1,960798.13,13.775519,7,0,5,1
16,1603,5,1,11000,1,2,1,1604,6,1,12000,0,0,,,,,,,,,,2,1,
16,1604,2,1,5700,1,2,1,1604,3,1,7200,0,0,,,,,,,,,,1,2,
16,1606,6,1,12000,1,2,1,1605,6,0,0,0,0,0,0,1,30,2,1,411665.88,12.927967,7,0,2,1
16,1605,5,0,1000,1,2,1,1605,5,0,1000,0,0,0,0,1,47,0,1,339371.28,12.73485,13,1,3,1
16,1625,6,1,12000,1,3,2,1606,5,1,11000,1,1,1,0,1,73,0,0,214017.3,12.273812,5,0,1,1
16,1624,2,1,5700,1,3,2,1606,6,1,12000,1,1,0,0,1,46,3,1,416077.25,12.938626,7,1,2,1
16,1626,4,0,1800,1,3,2,1606,2,0,2700,0,0,0,1,1,70,0,1,645069.44,13.377113,6,0,2,1
16,1610,5,0,1000,1,4,3,1608,6,1,12000,0,0,0,0,1,43,11,1,537750.38,13.195149,5,0,1,1
16,1609,5,0,1000,1,4,3,1608,5,0,1000,0,0,0,0,1,36,5,1,306826.13,12.634036,6,1,4,1
16,1608,6,1,12000,1,4,3,1608,2,1,5700,0,0,0,1,1,51,1,1,270408.19,12.507688,6,1,3,1
16,1611,6,1,12000,1,4,3,1608,4,1,9000,0,0,1,0,1,60,0,0,255964.28,12.452793,4,1,1,1
16,1618,6,1,12000,1,2,1,1609,3,0,2400,0,0,0,0,1,53,0,1,448363.38,13.013359,3,0,1,1
16,1615,5,1,11000,1,2,1,1609,6,0,0,0,0,1,0,0,79,0,1,291633.53,12.583253,7,0,1,1
16,1629,6,1,12000,1,3,2,1610,5,0,1000,0,0,1,0,0,41,11,0,540349.94,13.199972,9,0,3,1
16,1627,4,0,1800,1,3,2,1610,2,1,5700,0,0,0,0,1,,,0,507476.34,13.137205,10,0,3,
16,1628,4,1,9000,1,3,2,1610,4,1,9000,0,0,,,,,,,,,,0,3,
16,1612,6,1,12000,1,2,1,1611,4,0,1800,0,0,0,1,1,31,5,1,815044.81,13.610998,7,0,0,1
16,1623,6,1,12000,1,2,1,1611,4,1,9000,0,0,1,0,0,32,5,1,258523.09,12.46274,5,1,5,1
17,1708,1,0,3000,1,3,2,1701,6,0,0,0,0,0,0,1,30,2,1,308087.31,12.638139,8,0,0,1
17,1728,6,1,12000,1,3,2,1701,6,0,0,0,0,1,0,1,37,11,0,345159.13,12.75176,10,0,0,1
17,1701,3,0,2400,1,3,2,1701,5,0,1000,0,0,0,0,1,52,3,1,669102.5,13.413692,10,0,0,1
17,1709,2,0,2700,1,2,1,1702,2,0,2700,0,0,0,0,1,44,3,1,321209.34,12.679849,6,0,0,1
17,1729,1,0,3000,1,2,1,1702,6,1,12000,0,0,0,0,1,46,0,1,638111.38,13.366268,7,0,0,1
17,1710,2,1,5700,1,2,1,1703,2,0,2700,0,0,0,0,1,54,0,1,246738.67,12.416085,8,0,0,1
17,1703,4,0,1800,1,2,1,1703,6,1,12000,0,0,0,0,1,41,6,1,467775.56,13.055744,6,0,0,1
17,1706,4,0,1800,1,3,2,1733,3,0,2400,0,0,1,0,1,54,1,1,537975.69,13.195569,7,0,0,1
17,1705,4,0,1800,1,3,2,1733,1,0,3000,0,0,0,0,1,40,6,0,241037.16,12.392706,11,0,0,1
17,1707,2,1,5700,1,3,2,1733,3,1,7200,0,0,1,0,1,45,6,1,301403.19,12.616204,5,0,0,1
17,1702,2,1,5700,1,2,1,1734,6,0,0,1,0,0,0,1,38,0,1,219131.19,12.297426,6,0,0,1
17,1704,1,0,3000,1,2,1,1734,1,0,3000,0,0,0,0,1,54,0,1,389575.69,12.872813,8,0,0,1
17,1726,2,1,5700,1,4,3,1735,2,0,2700,0,0,0,0,1,41,5,0,400178.75,12.899667,9,0,0,1
17,1723,2,1,5700,1,4,3,1735,5,0,1000,0,0,0,0,1,59,5,1,707227.13,13.469107,7,0,0,1
17,1727,2,0,2700,1,4,3,1735,4,1,9000,0,0,1,0,1,51,0,1,592875.63,13.29274,7,0,0,1
17,1725,1,0,3000,1,4,3,1735,4,1,9000,0,0,1,0,1,50,0,0,438548.94,12.991227,13,0,0,1
17,1719,1,0,3000,1,4,3,1736,4,1,9000,0,0,0,0,1,35,5,0,680025.75,13.429886,7,0,0,1
17,1720,2,1,5700,1,4,3,1736,6,1,12000,0,0,1,0,1,29,7,1,506030.81,13.134353,6,0,0,1
17,1721,3,1,7200,1,4,3,1736,5,1,11000,1,1,0,0,1,49,6,0,1125332.9,13.933589,15,0,0,1
17,1722,2,1,5700,1,4,3,1736,5,1,11000,0,0,1,0,1,42,11,0,649633.69,13.384164,11,1,0,1
17,1713,2,1,5700,1,4,3,1737,5,0,1000,0,0,0,0,1,40,11,1,476638.34,13.074513,6,0,0,1
17,1712,4,1,9000,1,4,3,1737,4,0,1800,0,0,0,0,1,51,0,0,328365.13,12.701881,8,0,0,1
17,1715,3,1,7200,1,4,3,1737,4,0,1800,1,0,1,0,1,30,6,0,300413.31,12.612914,7,1,0,1
17,1714,5,0,1000,1,4,3,1737,4,1,9000,0,0,0,0,1,68,0,1,365211.75,12.808232,3,0,0,1
17,1717,4,1,9000,1,3,2,1738,4,0,1800,0,0,0,0,1,33,6,0,481167.5,13.083971,10,1,0,1
17,1724,2,0,2700,1,3,2,1738,2,1,5700,0,0,0,0,1,39,0,1,679104.13,13.42853,6,0,0,1
17,1718,2,1,5700,1,3,2,1738,4,1,9000,0,0,1,0,1,40,0,1,432074.91,12.976355,9,0,0,1
18,1841,3,0,2400,1,3,2,1834,4,0,1800,0,0,0,0,1,35,6,1,267930.03,12.498481,6,1,0,1
18,1840,5,1,11000,1,3,2,1834,6,1,12000,0,0,0,0,1,41,11,1,345857.75,12.753783,6,0,0,1
18,1842,4,1,9000,1,3,2,1834,6,1,12000,0,0,0,0,1,40,6,1,492618.81,13.107491,5,0,0,1
18,1837,3,1,7200,1,3,2,1835,4,0,1800,0,0,0,0,1,46,5,1,285681.66,12.562634,10,1,1,1
18,1838,4,1,9000,1,3,2,1835,5,1,11000,0,0,0,0,1,44,1,1,321507.38,12.680776,10,0,0,1
18,1839,5,0,1000,1,3,2,1835,5,0,1000,0,0,0,0,1,36,5,1,630674,13.354545,6,0,1,1
18,1833,6,1,12000,1,4,3,1836,4,1,9000,0,0,0,0,1,28,5,1,386144.47,12.863967,6,0,0,1
18,1834,4,1,9000,1,4,3,1836,6,1,12000,0,0,0,0,1,42,2,1,608397.06,13.318583,5,0,0,1
18,1836,4,0,1800,1,4,3,1836,4,1,9000,0,0,0,0,1,40,5,1,503638.88,13.129615,5,1,1,1
18,1835,4,1,9000,1,4,3,1836,5,1,11000,0,0,0,0,1,26,8,1,216493.47,12.285316,5,1,0,1
18,1831,4,0,1800,1,2,1,1837,4,1,9000,0,0,0,0,1,32,1,1,335681.03,12.723917,6,0,3,1
18,1832,4,1,9000,1,2,1,1837,3,0,2400,0,0,0,0,1,51,0,1,386149.47,12.863979,14,0,1,1
18,1829,4,1,9000,1,2,1,1838,6,1,12000,0,0,0,0,1,49,1,1,224289.05,12.320691,8,0,0,1
18,1830,2,1,5700,1,2,1,1838,2,1,5700,0,0,1,0,1,56,0,0,125470.16,11.739823,9,0,0,1
18,1827,2,1,5700,1,3,2,1839,4,1,9000,0,0,1,0,1,63,0,0,731247.94,13.502508,8,1,1,1
